date,team1,team1_score,team2,team2_score,team1_FGA,team1_FG_pct,team1_FTA,team1_FT_pct,team1_TRB,team1_fg3a,team1_fg3_pct,team1_TOV,team1_stl,team1_blk,team1_ast,team2_FGA,team2_FG_pct,team2_FTA,team2_FT_pct,team2_TRB,team2_fg3a,team2_fg3_pct,team2_TOV,team2_stl,team2_blk,team2_ast,Home_Team_ID,Away_Team_ID,HomeWin,month
2024-03-17,Denver,105,Dallas,107,84,0.44,22,0.864,37,28,0.429,7,7,6,26,100,0.42,21,0.667,60,35,0.257,11,5,5,22,17,8,1,4
2024-03-17,Miami,104,Detroit,101,89,0.449,16,0.75,47,35,0.343,9,7,2,24,83,0.458,14,0.786,44,36,0.389,12,4,7,24,13,25,0,4
2024-03-17,Atlanta,110,LA Clippers,93,84,0.488,12,0.917,45,34,0.5,14,10,7,32,74,0.378,29,0.897,40,36,0.306,15,10,5,17,6,22,0,4
2024-03-17,Phoenix,129,Milwaukee,140,87,0.586,15,0.867,39,33,0.424,12,7,5,36,94,0.543,14,1.0,35,41,0.585,10,11,2,35,11,24,1,4
2024-03-17,Toronto,96,Orlando,111,84,0.44,15,0.933,37,31,0.258,18,7,3,23,85,0.506,20,0.7,39,36,0.306,13,7,4,22,16,14,1,4
2024-03-17,Brooklyn,115,San Antonio,122,102,0.461,19,0.684,48,31,0.258,12,13,5,29,99,0.465,23,0.913,50,37,0.243,17,6,10,30,15,7,1,4
2024-03-17,Boston,130,Washington,104,87,0.494,24,0.833,43,50,0.48,14,9,6,30,89,0.461,14,0.857,40,34,0.294,16,3,5,24,0,20,0,4
2024-03-18,Detroit,94,Boston,119,84,0.429,15,0.867,43,29,0.31,12,6,3,21,95,0.453,13,0.846,53,49,0.449,9,8,8,30,20,13,1,4
2024-03-18,Portland,107,Chicago,110,88,0.455,25,0.76,43,28,0.286,13,7,5,21,93,0.441,21,0.81,40,33,0.333,9,9,5,26,2,3,1,4
2024-03-18,New York,119,Golden State,112,91,0.484,20,0.85,44,37,0.378,10,6,1,29,88,0.477,18,0.778,39,36,0.389,13,7,5,29,19,18,0,4
2024-03-18,Cleveland,108,Indiana,103,80,0.475,28,0.714,39,32,0.375,14,8,4,27,91,0.462,16,0.625,45,38,0.237,11,8,3,28,1,9,0,4
2024-03-18,Atlanta,105,LA Lakers,136,98,0.429,15,0.8,42,41,0.22,9,8,5,32,90,0.578,20,0.85,48,36,0.417,8,6,4,39,23,22,1,4
2024-03-18,Miami,91,Philadelphia,98,89,0.393,14,0.643,49,33,0.364,15,8,3,23,85,0.435,12,0.917,46,36,0.361,12,7,12,23,26,25,1,4
2024-03-18,Memphis,111,Sacramento,121,98,0.378,30,0.8,49,38,0.342,12,13,7,22,94,0.447,32,0.813,59,35,0.314,17,7,10,30,4,12,1,4
2024-03-18,Minnesota,114,Utah,104,91,0.484,12,0.833,35,41,0.39,9,9,9,27,84,0.464,14,0.857,47,32,0.438,17,6,3,25,21,28,0,4
2024-03-19,New Orleans,104,Brooklyn,91,83,0.506,13,0.769,48,34,0.294,13,7,5,29,84,0.369,22,0.773,42,40,0.3,13,6,4,19,7,10,0,4
2024-03-19,Denver,115,Minnesota,112,81,0.519,22,0.773,49,27,0.519,17,5,1,26,88,0.477,23,0.696,37,35,0.343,7,10,7,25,28,8,0,4
2024-03-19,Charlotte,92,Orlando,112,79,0.481,9,0.778,30,29,0.31,17,8,1,19,81,0.543,13,0.923,41,34,0.353,16,10,6,32,16,5,1,4
2024-03-19,Dallas,113,San Antonio,107,91,0.484,17,0.882,40,30,0.333,9,6,3,31,89,0.438,21,0.714,48,39,0.359,15,6,10,31,15,17,0,4
2024-03-19,Houston,137,Washington,114,91,0.516,36,0.833,47,39,0.333,7,6,11,25,98,0.429,20,0.75,44,39,0.385,10,6,2,24,0,29,0,4
2024-03-20,Milwaukee,119,Boston,122,84,0.536,14,0.857,41,35,0.486,14,3,6,20,85,0.471,29,0.828,37,40,0.45,9,6,5,25,20,11,1,4
2024-03-20,Miami,107,Cleveland,104,83,0.458,19,0.947,37,36,0.361,7,7,2,19,75,0.467,22,0.864,37,42,0.357,11,3,2,30,9,25,0,4
2024-03-20,Indiana,122,Detroit,103,88,0.568,18,0.611,40,29,0.379,12,13,6,38,90,0.411,30,0.8,46,23,0.217,15,8,1,23,13,1,0,4
2024-03-20,Memphis,116,Golden State,137,96,0.438,18,0.778,45,49,0.367,10,4,3,29,100,0.58,6,0.333,48,39,0.487,6,6,5,43,19,12,1,4
2024-03-20,Utah,107,Oklahoma City,119,90,0.444,18,0.944,47,36,0.278,15,6,5,20,88,0.489,29,0.793,45,34,0.294,10,10,7,29,27,21,1,4
2024-03-20,Philadelphia,102,Phoenix,115,95,0.432,18,0.389,40,37,0.351,9,12,7,33,90,0.5,8,0.75,55,39,0.487,23,7,12,34,24,26,1,4
2024-03-20,LA Clippers,116,Portland,103,86,0.523,15,0.867,42,31,0.419,11,15,7,29,81,0.481,15,0.667,38,34,0.441,17,6,4,21,3,6,0,4
2024-03-20,Sacramento,123,Toronto,89,93,0.516,18,0.833,53,40,0.3,15,14,6,32,80,0.413,18,0.722,31,31,0.323,21,11,3,21,14,4,0,4
2024-03-21,Utah,97,Dallas,113,83,0.458,19,0.895,38,30,0.133,18,6,3,29,86,0.5,28,0.607,43,32,0.313,13,12,3,33,17,21,1,4
2024-03-21,New York,100,Denver,113,79,0.481,17,0.765,31,31,0.355,9,6,6,28,84,0.536,20,0.85,42,20,0.3,9,5,4,31,8,18,1,4
2024-03-21,Chicago,117,Houston,127,93,0.452,25,0.84,43,31,0.387,11,8,3,23,93,0.505,20,0.8,49,45,0.378,14,7,6,27,29,2,1,4
2024-03-21,Brooklyn,108,Milwaukee,115,92,0.446,16,0.813,49,44,0.295,14,7,1,29,91,0.473,15,0.867,40,41,0.39,10,5,4,27,11,7,1,4
2024-03-21,New Orleans,106,Orlando,121,78,0.538,21,0.762,33,20,0.3,18,11,1,24,86,0.547,19,0.684,40,36,0.389,14,12,4,33,16,10,1,4
2024-03-21,Atlanta,115,Phoenix,128,91,0.44,29,0.793,36,35,0.343,8,11,3,27,74,0.554,27,0.889,38,41,0.537,17,4,11,28,24,22,1,4
2024-03-21,Sacramento,102,Washington,109,86,0.43,19,0.895,37,39,0.282,15,12,7,21,81,0.506,23,0.739,45,25,0.4,19,9,3,20,0,4,1,4
2024-03-22,Boston,129,Detroit,102,89,0.528,27,0.704,35,45,0.356,7,9,5,31,83,0.506,13,0.692,42,31,0.29,18,4,1,25,13,20,0,4
2024-03-22,Indiana,123,Golden State,111,99,0.485,16,0.75,50,36,0.417,11,8,10,32,106,0.406,16,0.688,64,48,0.292,14,6,6,24,19,1,0,4
2024-03-22,Philadelphia,94,LA Lakers,101,96,0.344,24,0.833,42,37,0.216,8,13,7,20,73,0.438,33,0.758,54,31,0.387,21,1,7,22,23,26,1,4
2024-03-22,New Orleans,111,Miami,88,82,0.512,12,0.75,56,36,0.5,12,3,2,25,86,0.36,15,0.867,34,47,0.277,4,3,4,22,25,10,0,4
2024-03-22,Cleveland,91,Minnesota,104,81,0.42,19,0.842,41,29,0.241,12,6,5,22,85,0.482,16,0.5,46,27,0.519,11,9,5,27,28,9,1,4
2024-03-22,LA Clippers,125,Portland,117,77,0.571,27,0.852,40,33,0.424,17,8,8,26,93,0.484,25,0.6,41,33,0.364,10,11,1,29,3,6,0,4
2024-03-22,Memphis,99,San Antonio,97,82,0.402,31,0.677,51,34,0.353,17,10,4,18,95,0.389,23,0.696,56,38,0.184,16,12,7,24,15,12,0,4
2024-03-22,Oklahoma City,123,Toronto,103,95,0.505,19,0.789,46,32,0.375,15,17,5,27,76,0.526,17,0.706,36,30,0.367,27,12,3,34,14,27,0,4
2024-03-23,Charlotte,91,Atlanta,132,84,0.417,14,0.714,39,39,0.282,13,3,4,25,90,0.556,14,0.857,43,42,0.476,8,9,5,40,22,5,1,4
2024-03-23,Boston,124,Chicago,113,86,0.512,17,0.882,41,48,0.438,12,5,3,28,82,0.573,11,0.909,29,24,0.375,7,7,3,36,2,20,0,4
2024-03-23,Utah,119,Houston,147,89,0.449,33,0.848,40,37,0.297,10,2,4,24,97,0.557,14,0.857,44,49,0.551,9,7,3,31,29,21,1,4
2024-03-23,Brooklyn,93,New York,105,76,0.447,15,0.867,41,34,0.353,15,5,6,26,97,0.433,12,0.5,47,40,0.375,9,10,4,25,18,7,1,4
2024-03-23,Sacramento,109,Orlando,107,87,0.437,21,0.857,42,40,0.375,7,6,5,26,88,0.477,18,0.722,49,35,0.286,13,5,3,27,16,4,0,4
2024-03-23,Denver,114,Portland,111,91,0.451,33,0.727,49,24,0.333,13,8,9,25,93,0.462,17,0.882,45,28,0.357,15,8,8,27,3,8,0,4
2024-03-23,Phoenix,131,San Antonio,106,94,0.596,10,0.8,39,24,0.458,8,11,5,38,85,0.471,21,0.81,34,33,0.273,15,6,6,27,15,24,0,4
2024-03-23,Toronto,109,Washington,112,94,0.426,26,0.808,42,33,0.242,12,9,7,27,92,0.478,19,0.684,55,35,0.314,17,7,8,28,0,14,1,4
2024-03-24,New Orleans,114,Detroit,101,81,0.506,31,0.677,41,34,0.324,10,8,7,27,79,0.405,32,0.813,46,41,0.268,16,4,5,20,13,10,0,4
2024-03-24,Philadelphia,121,LA Clippers,107,90,0.533,9,0.778,37,37,0.486,8,7,10,32,83,0.482,18,0.944,37,28,0.357,13,2,9,27,6,26,0,4
2024-03-24,Indiana,145,LA Lakers,150,107,0.551,16,0.563,40,36,0.5,11,6,4,39,89,0.562,43,0.884,41,25,0.48,10,6,7,28,23,1,1,4
2024-03-24,Cleveland,84,Miami,121,72,0.417,20,0.75,30,29,0.31,17,3,3,24,83,0.518,23,0.87,44,38,0.395,9,13,0,29,25,9,1,4
2024-03-24,Oklahoma City,93,Milwaukee,118,89,0.371,22,0.773,37,43,0.233,12,9,1,20,92,0.533,14,0.643,57,34,0.324,16,7,5,33,11,27,1,4
2024-03-24,Golden State,110,Minnesota,114,85,0.447,26,0.769,41,36,0.389,12,8,3,23,84,0.476,18,0.722,44,40,0.525,15,9,5,30,28,19,1,4
2024-03-25,Boston,118,Atlanta,120,95,0.495,19,0.684,38,38,0.289,7,7,8,21,87,0.529,17,0.588,44,36,0.5,13,5,3,30,22,20,1,4
2024-03-25,Washington,107,Chicago,105,97,0.402,18,0.833,52,49,0.286,13,8,5,32,87,0.414,28,0.821,46,35,0.286,11,9,8,27,2,0,0,4
2024-03-25,Charlotte,92,Cleveland,115,80,0.425,18,0.833,33,28,0.321,11,5,4,22,86,0.535,10,0.6,47,41,0.415,12,4,3,41,9,5,1,4
2024-03-25,Memphis,103,Denver,128,94,0.394,27,0.667,40,44,0.25,14,9,9,25,90,0.533,18,0.944,50,32,0.469,15,10,7,38,8,12,1,4
2024-03-25,Portland,92,Houston,110,87,0.414,15,0.867,44,33,0.212,16,5,6,14,93,0.398,25,0.96,45,39,0.308,8,7,7,19,29,3,1,4
2024-03-25,Indiana,133,LA Clippers,116,86,0.581,22,0.727,34,28,0.607,8,7,3,28,85,0.541,22,0.818,36,20,0.3,8,4,4,26,6,1,0,4
2024-03-25,Detroit,99,New York,124,88,0.386,22,0.955,37,34,0.294,12,8,5,22,89,0.506,22,0.682,52,46,0.413,13,6,6,30,18,13,1,4
2024-03-25,Philadelphia,96,Sacramento,108,82,0.415,20,0.85,47,34,0.324,15,2,4,18,86,0.442,28,0.786,40,38,0.263,7,6,6,25,4,26,1,4
2024-03-25,Phoenix,102,San Antonio,104,83,0.506,14,0.571,47,28,0.357,14,5,7,28,91,0.44,19,0.842,40,31,0.258,7,10,1,23,15,24,1,4
2024-03-25,Brooklyn,96,Toronto,88,81,0.457,18,0.722,50,39,0.231,18,3,4,20,85,0.435,12,0.75,30,27,0.185,10,10,2,23,14,7,0,4
2024-03-25,Dallas,115,Utah,105,92,0.478,18,0.833,47,42,0.286,6,9,7,31,87,0.425,22,0.818,46,39,0.333,12,6,3,28,21,17,0,4
2024-03-26,Golden State,113,Miami,92,85,0.553,10,0.6,43,38,0.342,10,6,5,31,92,0.402,13,0.769,39,33,0.242,8,3,2,24,25,19,0,4
2024-03-26,LA Lakers,128,Milwaukee,124,108,0.389,32,0.938,69,44,0.318,17,4,8,30,119,0.412,17,0.647,61,51,0.294,14,9,5,37,11,23,0,4
2024-03-26,Oklahoma City,119,New Orleans,112,86,0.535,14,0.857,45,34,0.441,12,5,3,28,86,0.453,23,0.87,37,38,0.368,9,7,2,26,10,27,0,4
2024-03-26,Dallas,132,Sacramento,96,92,0.554,13,0.615,49,39,0.564,9,10,4,34,90,0.389,19,0.789,42,30,0.367,13,6,5,27,4,17,0,4
2024-03-27,Portland,106,Atlanta,120,85,0.506,10,0.6,33,31,0.452,18,8,2,35,85,0.518,20,0.8,41,41,0.39,16,12,9,23,22,3,1,4
2024-03-27,Indiana,99,Chicago,125,85,0.4,23,0.783,40,42,0.31,13,3,4,25,98,0.5,18,0.833,54,27,0.444,7,7,5,28,2,1,1,4
2024-03-27,Cleveland,111,Charlotte,118,85,0.494,14,0.571,32,44,0.432,13,7,1,33,76,0.579,22,0.773,38,33,0.394,15,8,2,30,5,9,1,4
2024-03-27,Phoenix,104,Denver,97,83,0.47,11,0.909,51,33,0.485,16,3,7,29,88,0.432,12,0.917,38,40,0.25,8,9,4,24,8,24,0,4
2024-03-27,LA Lakers,136,Memphis,124,81,0.556,35,0.8,43,33,0.545,15,5,4,31,97,0.474,19,0.789,39,43,0.395,14,10,3,30,12,23,0,4
2024-03-27,Detroit,91,Minnesota,106,81,0.383,25,0.8,41,32,0.281,12,9,1,15,82,0.512,16,0.688,40,36,0.306,12,8,3,28,28,13,1,4
2024-03-27,Houston,132,Oklahoma City,126,104,0.481,23,0.739,50,43,0.349,16,10,3,25,96,0.49,24,0.75,49,38,0.368,19,7,7,26,27,29,0,4
2024-03-27,Golden State,101,Orlando,93,90,0.444,13,0.846,52,34,0.294,12,5,5,26,85,0.424,21,0.524,39,32,0.313,10,10,5,25,16,19,0,4
2024-03-27,LA Clippers,108,Philadelphia,107,90,0.444,20,0.7,43,36,0.389,6,8,5,28,82,0.476,19,0.842,51,33,0.394,12,3,11,17,26,6,0,4
2024-03-27,New York,145,Toronto,101,94,0.585,16,0.813,42,44,0.5,11,7,8,37,84,0.464,13,0.923,28,31,0.355,18,7,4,31,14,18,0,4
2024-03-27,San Antonio,118,Utah,111,86,0.512,21,0.667,41,33,0.485,21,9,7,40,83,0.47,22,0.909,36,35,0.371,21,8,4,25,21,15,0,4
2024-03-27,Brooklyn,122,Washington,119,98,0.48,23,0.783,45,33,0.303,8,8,9,24,91,0.505,17,0.765,44,34,0.412,13,4,4,26,0,7,0,4
2024-03-28,Boston,122,Atlanta,123,94,0.479,21,0.857,43,36,0.389,12,7,6,28,104,0.49,10,0.6,53,44,0.341,11,5,5,24,22,20,1,4
2024-03-28,Milwaukee,100,New Orleans,107,82,0.463,19,0.526,46,39,0.359,14,1,4,21,91,0.396,34,0.794,48,32,0.25,6,11,5,22,10,11,1,4
2024-03-29,Chicago,108,Brooklyn,125,75,0.507,29,0.793,44,30,0.3,12,3,6,24,91,0.473,22,0.636,43,44,0.568,6,9,3,26,7,2,1,4
2024-03-29,Golden State,115,Charlotte,97,89,0.539,9,0.889,50,32,0.344,12,7,5,35,84,0.405,24,0.708,41,46,0.261,11,4,2,23,5,19,0,4
2024-03-29,Philadelphia,114,Cleveland,117,94,0.447,17,0.824,42,40,0.4,9,6,7,28,82,0.549,13,0.846,37,37,0.432,13,4,3,34,9,26,1,4
2024-03-29,Minnesota,111,Denver,98,74,0.514,37,0.703,39,28,0.321,7,6,7,28,88,0.398,27,0.741,46,28,0.286,12,6,1,29,8,28,0,4
2024-03-29,LA Lakers,90,Indiana,109,86,0.407,18,0.833,48,30,0.167,16,3,3,24,89,0.483,14,0.929,46,31,0.323,8,8,6,27,1,23,1,4
2024-03-29,Portland,82,Miami,142,87,0.402,11,0.636,43,30,0.167,23,4,2,20,92,0.587,18,0.722,44,39,0.538,8,17,4,41,25,3,1,4
2024-03-29,Phoenix,103,Oklahoma City,128,87,0.448,15,0.8,39,41,0.317,14,6,6,26,87,0.563,14,1.0,38,30,0.533,10,7,7,33,27,24,1,4
2024-03-29,LA Clippers,100,Orlando,97,85,0.482,12,0.833,41,24,0.333,16,11,4,19,86,0.442,15,0.733,38,29,0.345,14,10,8,20,16,6,0,4
2024-03-29,Dallas,107,Sacramento,103,74,0.473,33,0.667,42,35,0.429,10,4,6,24,92,0.435,12,0.667,45,32,0.469,10,9,1,24,4,17,0,4
2024-03-29,New York,126,San Antonio,130,110,0.464,12,0.833,50,37,0.378,11,10,1,24,82,0.537,32,0.813,46,40,0.4,15,3,2,34,15,18,1,4
2024-03-29,Houston,101,Utah,100,91,0.385,28,0.643,45,42,0.31,10,10,6,19,80,0.463,19,0.947,51,31,0.258,20,4,9,23,21,29,0,4
2024-03-29,Detroit,96,Washington,87,89,0.416,20,0.8,47,24,0.25,13,9,5,19,88,0.409,8,0.75,47,33,0.273,18,2,4,22,0,13,0,4
2024-03-30,Milwaukee,122,Atlanta,113,78,0.551,35,0.8,40,28,0.286,10,7,5,27,92,0.457,18,0.833,39,35,0.4,11,5,3,24,22,11,0,4
2024-03-30,Boston,104,New Orleans,92,82,0.476,12,0.917,51,37,0.405,12,7,7,27,86,0.395,18,0.611,41,35,0.371,9,9,3,22,10,20,0,4
2024-03-30,Memphis,88,Orlando,118,86,0.36,17,0.824,45,36,0.333,19,11,7,25,78,0.487,23,0.87,43,44,0.5,15,8,8,28,16,12,1,4
2024-03-31,LA Lakers,116,Brooklyn,104,77,0.545,22,0.773,50,40,0.375,19,8,6,24,92,0.424,19,0.737,38,36,0.333,12,12,3,19,7,23,0,4
2024-03-31,LA Clippers,130,Charlotte,118,75,0.573,34,0.882,41,29,0.483,8,4,5,28,88,0.5,11,0.636,31,52,0.442,9,3,2,32,5,6,0,4
2024-03-31,Cleveland,101,Denver,130,82,0.463,21,0.81,28,25,0.32,15,10,4,26,87,0.575,13,0.692,51,33,0.636,16,7,4,36,8,9,1,4
2024-03-31,Dallas,125,Houston,107,93,0.516,9,0.556,47,47,0.511,13,7,8,24,92,0.424,19,0.842,43,38,0.342,10,9,3,22,29,17,0,4
2024-03-31,Chicago,109,Minnesota,101,80,0.525,12,0.667,43,29,0.586,16,11,3,30,81,0.469,21,0.667,37,37,0.297,13,12,5,28,28,2,0,4
2024-03-31,Oklahoma City,113,New York,112,82,0.537,24,0.5,43,34,0.382,12,6,8,29,92,0.413,34,0.676,46,43,0.302,10,8,3,24,18,27,0,4
2024-03-31,Utah,106,Sacramento,127,83,0.41,28,0.786,33,41,0.39,12,6,4,22,84,0.536,23,0.739,44,40,0.5,15,8,6,34,4,21,1,4
2024-03-31,Golden State,117,San Antonio,113,92,0.489,13,0.846,41,39,0.41,15,15,3,34,89,0.449,18,0.889,45,43,0.395,19,7,5,31,15,19,0,4
2024-03-31,Philadelphia,135,Toronto,120,83,0.59,16,0.813,39,43,0.558,15,6,10,28,90,0.522,20,0.75,30,30,0.367,12,10,2,31,14,26,0,4
2024-03-31,Miami,119,Washington,107,81,0.494,29,0.862,42,36,0.389,13,11,8,22,88,0.455,21,0.762,42,38,0.289,15,6,1,27,0,25,0,4
2024-04-01,Atlanta,113,Chicago,101,82,0.5,18,0.667,45,40,0.475,14,4,5,29,94,0.394,24,0.833,51,28,0.25,8,8,2,17,2,22,0,5
2024-04-01,Boston,118,Charlotte,104,89,0.483,16,0.813,51,53,0.358,10,3,3,28,91,0.451,11,0.818,40,37,0.351,6,3,2,28,5,20,0,5
2024-04-01,Memphis,110,Detroit,108,91,0.44,23,0.826,44,33,0.333,12,11,9,28,79,0.506,22,0.773,41,28,0.393,14,7,9,22,13,12,0,5
2024-04-01,Brooklyn,111,Indiana,133,87,0.471,28,0.679,43,26,0.385,15,3,4,20,103,0.515,17,0.824,47,31,0.419,9,6,9,35,1,7,1,5
2024-04-01,Phoenix,124,New Orleans,111,87,0.494,25,0.8,49,47,0.383,12,7,6,29,89,0.472,24,0.667,37,27,0.407,9,10,1,29,10,24,0,5
2024-04-01,Portland,103,Orlando,104,90,0.444,15,0.8,44,31,0.355,9,9,3,28,76,0.474,27,0.778,43,32,0.344,15,4,6,26,16,3,1,5
2024-04-02,San Antonio,105,Denver,110,105,0.4,16,0.5,59,44,0.295,7,4,12,33,98,0.439,16,0.813,52,34,0.324,8,5,10,28,8,15,1,5
2024-04-02,Dallas,100,Golden State,104,89,0.438,11,0.636,42,40,0.375,15,8,7,27,90,0.456,7,1.0,52,32,0.469,17,9,4,29,19,17,1,5
2024-04-02,New York,99,Miami,109,76,0.461,21,0.81,30,34,0.353,14,11,2,25,74,0.486,21,0.952,39,38,0.447,17,5,4,24,25,18,1,5
2024-04-02,Houston,106,Minnesota,113,92,0.446,14,0.714,37,48,0.292,14,10,0,23,77,0.532,22,0.909,39,26,0.423,17,12,5,29,28,29,1,5
2024-04-02,Oklahoma City,105,Philadelphia,109,87,0.425,22,0.818,43,39,0.333,14,10,9,30,78,0.462,25,0.92,42,30,0.467,16,8,4,27,26,27,1,5
2024-04-02,LA Clippers,95,Sacramento,109,76,0.408,27,0.815,38,27,0.407,15,6,1,18,92,0.424,25,0.76,56,42,0.286,10,10,6,29,4,6,1,5
2024-04-02,LA Lakers,128,Toronto,111,101,0.515,12,0.5,47,41,0.439,14,6,8,38,89,0.483,21,0.714,40,32,0.313,17,11,6,25,14,23,0,5
2024-04-02,Cleveland,129,Utah,113,85,0.541,24,0.875,41,39,0.41,13,10,6,38,85,0.482,18,0.833,33,37,0.432,19,7,3,26,21,9,0,5
2024-04-02,Milwaukee,113,Washington,117,103,0.437,18,0.667,57,48,0.229,12,8,6,31,93,0.505,17,0.824,44,38,0.237,10,9,2,26,0,11,1,5
2024-04-03,Detroit,113,Atlanta,121,94,0.457,21,0.81,37,30,0.333,10,14,3,24,90,0.544,15,0.667,48,38,0.342,16,9,8,36,22,13,1,5
2024-04-03,Oklahoma City,100,Boston,135,81,0.432,28,0.893,31,24,0.208,13,8,5,21,92,0.543,19,0.947,46,40,0.425,10,7,10,33,20,27,1,5
2024-04-03,Indiana,111,Brooklyn,115,103,0.447,11,0.818,45,38,0.263,9,8,9,27,87,0.483,27,0.704,50,32,0.375,13,4,8,22,7,1,1,5
2024-04-03,Portland,89,Charlotte,86,93,0.398,12,0.667,55,26,0.269,15,4,2,19,78,0.41,22,0.773,36,31,0.161,9,10,8,22,5,3,0,5
2024-04-03,Memphis,111,Milwaukee,101,91,0.505,17,0.706,54,23,0.304,8,5,8,25,95,0.4,12,0.583,44,44,0.409,11,5,10,26,11,12,0,5
2024-04-03,Toronto,85,Minnesota,133,90,0.367,14,0.857,48,30,0.233,20,4,6,19,96,0.51,22,0.682,50,43,0.465,9,13,9,37,28,14,1,5
2024-04-03,Orlando,117,New Orleans,108,80,0.513,30,0.733,39,32,0.406,13,9,2,27,76,0.474,28,0.857,35,29,0.414,14,9,1,21,10,16,0,5
2024-04-03,Cleveland,101,Phoenix,122,83,0.47,19,0.842,37,26,0.269,15,9,4,28,87,0.506,17,0.941,43,33,0.545,15,11,2,32,24,9,1,5
2024-04-03,LA Lakers,125,Washington,120,91,0.505,29,0.862,49,28,0.286,16,10,4,21,91,0.495,13,0.923,39,42,0.429,18,11,4,26,0,23,0,5
2024-04-04,Atlanta,95,Dallas,109,85,0.4,21,0.667,56,38,0.342,21,7,2,21,94,0.404,17,0.882,53,49,0.367,14,7,7,20,17,22,1,5
2024-04-04,Golden State,133,Houston,110,80,0.588,25,0.88,43,35,0.486,18,6,2,29,86,0.419,30,0.867,29,40,0.3,12,11,1,23,29,19,0,5
2024-04-04,Denver,100,LA Clippers,102,83,0.434,25,0.68,51,35,0.314,13,3,4,27,90,0.378,32,0.844,48,33,0.212,6,10,2,22,6,8,1,5
2024-04-04,Philadelphia,109,Miami,105,92,0.467,11,0.818,41,40,0.35,11,11,7,28,94,0.415,16,0.875,51,43,0.302,15,8,4,24,25,26,0,5
2024-04-04,Sacramento,109,New York,120,86,0.488,12,0.583,35,42,0.429,16,6,3,26,80,0.55,29,0.69,39,28,0.429,11,9,2,34,18,4,1,5
2024-04-05,Sacramento,100,Boston,101,99,0.384,13,0.538,54,51,0.333,7,4,3,21,89,0.427,18,0.722,51,44,0.273,7,6,4,25,20,4,1,5
2024-04-05,New York,100,Chicago,108,83,0.434,24,0.75,38,29,0.345,17,9,2,22,93,0.473,16,0.813,57,23,0.304,16,11,5,27,2,18,1,5
2024-04-05,Orlando,115,Charlotte,124,94,0.447,26,0.846,37,38,0.237,10,9,3,24,72,0.597,23,1.0,36,30,0.5,18,6,4,29,5,16,1,5
2024-04-05,Golden State,106,Dallas,108,93,0.441,18,0.667,44,35,0.343,15,12,5,27,84,0.476,21,0.762,41,34,0.353,17,9,9,30,17,19,1,5
2024-04-05,Miami,119,Houston,104,89,0.494,21,0.857,48,36,0.361,9,8,4,27,90,0.378,25,0.88,45,44,0.318,9,7,2,25,29,25,0,5
2024-04-05,Oklahoma City,112,Indiana,126,86,0.488,24,0.833,39,30,0.267,15,8,6,24,88,0.523,21,0.905,39,35,0.429,13,8,5,30,1,27,1,5
2024-04-05,Utah,102,LA Clippers,131,91,0.385,29,0.793,43,30,0.3,15,11,4,20,91,0.56,18,0.889,51,35,0.371,14,9,4,32,6,21,1,5
2024-04-05,Detroit,90,Memphis,108,79,0.405,24,0.75,38,30,0.267,17,13,4,22,90,0.467,16,0.875,49,31,0.323,20,13,7,24,12,13,1,5
2024-04-05,Toronto,117,Milwaukee,111,79,0.456,36,0.861,47,36,0.389,16,9,3,24,94,0.436,21,0.81,45,42,0.286,13,8,6,21,11,14,0,5
2024-04-05,San Antonio,111,New Orleans,109,83,0.506,13,0.769,34,46,0.37,16,9,8,34,86,0.512,12,1.0,41,29,0.31,17,11,2,28,10,15,0,5
2024-04-05,Minnesota,87,Phoenix,97,85,0.388,14,0.786,44,29,0.345,18,9,6,23,76,0.434,29,0.759,49,26,0.346,18,12,3,29,24,28,1,5
2024-04-05,Portland,108,Washington,102,94,0.436,24,0.708,55,29,0.31,12,7,5,29,88,0.432,30,0.7,45,33,0.152,9,9,5,24,0,3,0,5
